Scenario,ScenarioName,Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,ParetoContribution,TimeMs,WaitingTime_Best,Energy_Best,ScoredSeeds
1,Balanced,AMOSA_PC80,201,0.192564,0.047651,0.475185,0.007907,10,0,13248,3.242000,0.061848481,
1,Balanced,AMOSA_PC80,202,0.136772,0.044431,0.528120,0.002446,8,0,13468,3.202000,0.062975548,
1,Balanced,AMOSA_PC80,203,0.215497,0.042094,0.463193,0.003623,24,0,13569,3.214000,0.061406999,
1,Balanced,AMOSA_PC80,204,0.185958,0.040140,0.487850,0.012353,9,0,13416,3.230000,0.062003091,
1,Balanced,AMOSA_PC80,205,0.215448,0.043978,0.461096,0.010900,14,0,13511,3.200000,0.061394401,
1,Balanced,AMOSA_PC80,206,0.213687,0.056751,0.456207,0.003670,17,0,13440,3.196000,0.061402378,
1,Balanced,AMOSA_PC80,207,0.200034,0.042838,0.474213,0.004818,14,0,14125,3.176000,0.061718684,
1,Balanced,AMOSA_PC80,208,0.216199,0.104409,0.428891,0.007193,19,0,13380,3.180000,0.061255145,
1,Balanced,AMOSA_PC80,209,0.210211,0.041956,0.463211,0.008866,14,0,13588,3.206000,0.061508713,
1,Balanced,AMOSA_PC80,MEAN,0.200743,0.051251,0.469110,0.006597,,0,13507,3.176000,0.061255145,10
1,Balanced,GA_WaitingTime_Dominance_PC70,200,0.089339,0.040444,0.566060,0.007458,7,0,9298,2.996000,0.063915250,
1,Balanced,GA_WaitingTime_Dominance_PC70,201,0.065232,0.035151,0.588914,0.000577,4,0,9260,2.942000,0.064392520,
1,Balanced,GA_WaitingTime_Dominance_PC70,202,0.039694,0.053383,0.584517,0.039185,11,0,9172,2.902000,0.064988798,
1,Balanced,GA_WaitingTime_Dominance_PC70,203,0.059246,0.056956,0.590485,0.002956,20,0,9348,2.956000,0.064923642,
1,Balanced,GA_WaitingTime_Dominance_PC70,204,0.063136,0.054346,0.552277,0.054306,12,0,9396,2.984000,0.064401013,
1,Balanced,GA_WaitingTime_Dominance_PC70,205,0.041204,0.046420,0.604410,0.003274,10,0,9096,3.040000,0.064852726,
1,Balanced,GA_WaitingTime_Dominance_PC70,206,0.101586,0.037053,0.559895,0.006289,5,0,9399,2.928000,0.063686714,
1,Balanced,GA_WaitingTime_Dominance_PC70,207,0.080241,0.114849,0.550325,0.009366,16,0,9484,2.962000,0.064129538,
1,Balanced,GA_WaitingTime_Dominance_PC70,208,0.065000,0.041051,0.582427,0.009503,7,0,9359,2.942000,0.064392013,
1,Balanced,GA_WaitingTime_Dominance_PC70,209,0.072393,0.119047,0.553161,0.005935,17,0,9471,2.978000,0.064160612,
1,Balanced,GA_WaitingTime_Dominance_PC70,MEAN,0.067707,0.059870,0.573247,0.013885,,0,9328,2.902000,0.063686714,10
1,Balanced,GA_Energy_Dominance_PC70,200,0.485374,0.190221,0.223276,0.015257,83,0,10100,8.496000,0.051284949,
1,Balanced,GA_Energy_Dominance_PC70,201,0.484120,0.168256,0.221714,0.005165,81,0,10069,7.300000,0.052596229,
1,Balanced,GA_Energy_Dominance_PC70,202,0.501742,0.164431,0.203384,0.004874,102,0,9918,7.032000,0.052113048,
1,Balanced,GA_Energy_Dominance_PC70,203,0.515579,0.155312,0.196122,0.006407,87,0,9928,6.658000,0.051664952,
1,Balanced,GA_Energy_Dominance_PC70,204,0.445128,0.221838,0.244321,0.008552,87,0,10109,8.468000,0.051549798,
1,Balanced,GA_Energy_Dominance_PC70,205,0.477680,0.179863,0.232239,0.005838,81,0,9874,8.022000,0.052626835,
1,Balanced,GA_Energy_Dominance_PC70,206,0.490981,0.156331,0.216464,0.009543,87,0,10015,7.678000,0.052427101,
1,Balanced,GA_Energy_Dominance_PC70,207,0.486887,0.160350,0.225747,0.007247,70,0,9876,8.690000,0.051893381,
1,Balanced,GA_Energy_Dominance_PC70,208,0.478329,0.164046,0.219248,0.004892,98,0,10116,7.054000,0.053012640,
1,Balanced,GA_Energy_Dominance_PC70,209,0.451146,0.216981,0.240086,0.005795,98,0,10230,8.652000,0.050945027,
1,Balanced,GA_Energy_Dominance_PC70,MEAN,0.481696,0.177763,0.222260,0.007357,,0,10023,6.658000,0.050945027,10
1,Balanced,SA_WaitingTime_Dominance_PC70,200,0.113992,0.041171,0.542192,0.006299,16,0,6597,2.830000,0.063456317,
1,Balanced,SA_WaitingTime_Dominance_PC70,201,0.088029,0.031621,0.571061,0.001709,9,0,6605,2.778000,0.063958592,
1,Balanced,SA_WaitingTime_Dominance_PC70,202,0.071593,0.030236,0.579609,0.005312,15,0,6544,2.724000,0.064277383,
1,Balanced,SA_WaitingTime_Dominance_PC70,203,0.111965,0.059558,0.539057,0.001887,40,0,6578,2.754000,0.063732471,
1,Balanced,SA_WaitingTime_Dominance_PC70,204,0.119022,0.034020,0.544478,0.004283,11,0,6515,2.756000,0.063356967,
1,Balanced,SA_WaitingTime_Dominance_PC70,205,0.114247,0.036842,0.545784,0.004150,11,0,6485,2.794000,0.063446281,
1,Balanced,SA_WaitingTime_Dominance_PC70,206,0.085487,0.040353,0.567598,0.002567,13,0,6438,2.794000,0.064000660,
1,Balanced,SA_WaitingTime_Dominance_PC70,207,0.102814,0.036875,0.556089,0.001222,21,0,6545,2.872000,0.063663078,
1,Balanced,SA_WaitingTime_Dominance_PC70,208,0.123166,0.029508,0.540399,0.001339,10,0,6564,2.730000,0.063281103,
1,Balanced,SA_WaitingTime_Dominance_PC70,209,0.103307,0.033371,0.555555,0.004262,8,0,6484,2.690000,0.063659983,
1,Balanced,SA_WaitingTime_Dominance_PC70,MEAN,0.103362,0.037356,0.554182,0.003303,,0,6535,2.690000,0.063281103,10
1,Balanced,SA_Energy_Dominance_PC70,200,0.498778,0.185925,0.196995,0.006512,99,0,6672,6.720000,0.050963878,
1,Balanced,SA_Energy_Dominance_PC70,201,0.480196,0.206912,0.220904,0.004712,82,0,6850,7.022000,0.051477762,
1,Balanced,SA_Energy_Dominance_PC70,202,0.415985,0.248981,0.251593,0.005382,123,0,6672,6.406000,0.049997186,
1,Balanced,SA_Energy_Dominance_PC70,203,0.483717,0.212388,0.222186,0.004908,98,0,7275,6.954000,0.051329700,
1,Balanced,SA_Energy_Dominance_PC70,204,0.450438,0.238602,0.239620,0.006927,100,0,6797,6.884000,0.052082735,
1,Balanced,SA_Energy_Dominance_PC70,205,0.503310,0.206306,0.240626,0.005100,77,0,6823,6.546000,0.052778354,
1,Balanced,SA_Energy_Dominance_PC70,206,0.442004,0.232732,0.250350,0.004634,91,0,6414,7.712000,0.052728041,
1,Balanced,SA_Energy_Dominance_PC70,207,0.504757,0.178298,0.209156,0.004780,108,0,4597,6.368000,0.051917749,
1,Balanced,SA_Energy_Dominance_PC70,208,0.444699,0.241800,0.243267,0.006020,95,0,4919,7.852000,0.050514410,
1,Balanced,SA_Energy_Dominance_PC70,209,0.491360,0.180444,0.197805,0.012043,80,0,4625,5.854000,0.050732777,
1,Balanced,SA_Energy_Dominance_PC70,MEAN,0.471525,0.213239,0.227250,0.006102,,0,6164,5.854000,0.049997186,10
1,Balanced,NSGA-II_PC70,200,0.330553,0.089280,0.364843,0.002471,38,0,8741,4.250000,0.058828067,
1,Balanced,NSGA-II_PC70,201,0.353517,0.059934,0.357784,0.008929,27,0,8462,3.756000,0.058517805,
1,Balanced,NSGA-II_PC70,202,0.259785,0.118769,0.407675,0.002619,37,0,8282,4.284000,0.060208707,
1,Balanced,NSGA-II_PC70,203,0.245843,0.099834,0.420776,0.004319,23,0,8312,4.708000,0.060492059,
1,Balanced,NSGA-II_PC70,204,0.399737,0.090305,0.333838,0.004914,23,0,8581,4.556000,0.057313594,
1,Balanced,NSGA-II_PC70,205,0.358291,0.068904,0.354986,0.002613,39,0,8668,3.850000,0.058378038,
1,Balanced,NSGA-II_PC70,206,0.325623,0.093795,0.370237,0.003658,32,0,8386,4.280000,0.058909591,
1,Balanced,NSGA-II_PC70,207,0.307908,0.099576,0.377439,0.002505,42,0,8590,4.628000,0.059200621,
1,Balanced,NSGA-II_PC70,208,0.262805,0.102148,0.406064,0.003842,32,0,8234,4.592000,0.060131285,
1,Balanced,NSGA-II_PC70,209,0.303900,0.088960,0.384927,0.002296,37,0,8266,4.220000,0.059374980,
1,Balanced,NSGA-II_PC70,MEAN,0.314796,0.091150,0.377857,0.003817,,0,8452,3.756000,0.057313594,10
1,Balanced,SPEA-II_PC70,200,0.346369,0.066622,0.369493,0.005485,24,0,8822,4.114000,0.058593770,
1,Balanced,SPEA-II_PC70,201,0.289840,0.064807,0.399950,0.006272,26,0,8702,4.038000,0.059771161,
1,Balanced,SPEA-II_PC70,202,0.334242,0.069651,0.371926,0.003092,32,0,9194,3.826000,0.058897707,
1,Balanced,SPEA-II_PC70,203,0.323155,0.078414,0.371795,0.003508,31,0,8725,4.100000,0.059045549,
1,Balanced,SPEA-II_PC70,204,0.327002,0.076366,0.378188,0.001662,41,0,8902,4.098000,0.058966949,
1,Balanced,SPEA-II_PC70,205,0.288550,0.085468,0.393620,0.005995,29,0,8731,4.090000,0.059716074,
1,Balanced,SPEA-II_PC70,206,0.340934,0.064017,0.373529,0.004486,24,0,8867,4.096000,0.058722244,
1,Balanced,SPEA-II_PC70,207,0.313982,0.083164,0.380345,0.008503,24,0,8803,4.242000,0.059193666,
1,Balanced,SPEA-II_PC70,208,0.321118,0.088773,0.368034,0.004627,29,0,8753,4.468000,0.058979623,
1,Balanced,SPEA-II_PC70,209,0.321308,0.089934,0.383284,0.003993,24,0,8780,4.330000,0.059039577,
1,Balanced,SPEA-II_PC70,MEAN,0.320650,0.076722,0.379016,0.004762,,0,8827,3.826000,0.058593770,10
1,Balanced,AMOSA_PC70,200,0.175519,0.123279,0.474900,0.007045,16,0,9781,4.854000,0.061893833,
1,Balanced,AMOSA_PC70,201,0.231427,0.119075,0.427565,0.007312,19,0,9616,5.054000,0.060717490,
1,Balanced,AMOSA_PC70,202,0.235318,0.123506,0.430223,0.004888,24,0,9559,5.176000,0.060627624,
1,Balanced,AMOSA_PC70,203,0.167478,0.134291,0.482795,0.021994,11,0,9540,5.644000,0.062018362,
1,Balanced,AMOSA_PC70,204,0.148863,0.175298,0.482432,0.013338,19,0,9621,5.872000,0.062568539,
1,Balanced,AMOSA_PC70,205,0.188888,0.099912,0.472218,0.007171,8,0,9591,4.746000,0.061697917,
1,Balanced,AMOSA_PC70,206,0.195933,0.128580,0.456831,0.005853,18,0,9544,5.018000,0.061432630,
1,Balanced,AMOSA_PC70,207,0.214824,0.145036,0.442021,0.004732,19,0,9532,5.704000,0.060954572,
1,Balanced,AMOSA_PC70,208,0.199978,0.146317,0.447677,0.008172,24,0,9520,5.716000,0.061252108,
1,Balanced,AMOSA_PC70,209,0.209805,0.135609,0.441785,0.003704,23,0,9502,5.046000,0.061127739,
1,Balanced,AMOSA_PC70,MEAN,0.196803,0.133090,0.455845,0.008421,,0,9580,4.746000,0.060627624,10
1,Balanced,GA_WaitingTime_Dominance_PC60,200,0.092158,0.116314,0.549611,0.012411,18,0,6843,3.982000,0.064116139,
1,Balanced,GA_WaitingTime_Dominance_PC60,201,0.043198,0.074391,0.588331,0.014912,13,0,6677,3.764000,0.064792161,
1,Balanced,GA_WaitingTime_Dominance_PC60,202,0.038463,0.082454,0.575682,0.038944,15,0,6607,3.804000,0.064875186,
1,Balanced,GA_WaitingTime_Dominance_PC60,203,0.065064,0.106297,0.579030,0.004222,21,0,6742,4.002000,0.064961926,
1,Balanced,GA_WaitingTime_Dominance_PC60,204,0.108020,0.120297,0.523112,0.007612,16,0,6671,4.046000,0.063370768,
1,Balanced,GA_WaitingTime_Dominance_PC60,205,0.035995,0.084928,0.620780,0.002865,9,0,6588,4.142000,0.065642456,
1,Balanced,GA_WaitingTime_Dominance_PC60,206,0.092836,0.071237,0.555210,0.003840,13,0,6632,3.632000,0.063798068,
1,Balanced,GA_WaitingTime_Dominance_PC60,207,0.085283,0.145777,0.534626,0.006479,12,0,6795,3.926000,0.063806385,
1,Balanced,GA_WaitingTime_Dominance_PC60,208,0.039325,0.090865,0.593949,0.047392,7,0,6593,3.872000,0.065358226,
1,Balanced,GA_WaitingTime_Dominance_PC60,209,0.052814,0.101044,0.559911,0.019499,13,0,6733,3.800000,0.064558894,
1,Balanced,GA_WaitingTime_Dominance_PC60,MEAN,0.065316,0.099360,0.568024,0.015818,,0,6688,3.632000,0.063370768,10
1,Balanced,GA_Energy_Dominance_PC60,200,0.409473,0.219838,0.284440,0.004905,56,0,6848,9.572000,0.054161522,
1,Balanced,GA_Energy_Dominance_PC60,201,0.449058,0.205374,0.249891,0.007165,84,0,6975,7.972000,0.053383601,
1,Balanced,GA_Energy_Dominance_PC60,202,0.450204,0.185737,0.243775,0.006811,75,0,6972,8.270000,0.053133152,
1,Balanced,GA_Energy_Dominance_PC60,203,0.430280,0.197200,0.261077,0.008816,65,0,6994,7.532000,0.053959940,
1,Balanced,GA_Energy_Dominance_PC60,204,0.396955,0.235982,0.291458,0.011443,86,0,7103,12.068000,0.051724715,
1,Balanced,GA_Energy_Dominance_PC60,205,0.362410,0.241230,0.313639,0.004816,52,0,6813,9.614000,0.055409174,
1,Balanced,GA_Energy_Dominance_PC60,206,0.434155,0.210627,0.274904,0.008401,66,0,7006,9.972000,0.053771198,
1,Balanced,GA_Energy_Dominance_PC60,207,0.385711,0.247700,0.302890,0.005783,69,0,6896,9.690000,0.054402249,
1,Balanced,GA_Energy_Dominance_PC60,208,0.422617,0.232279,0.266046,0.005629,74,0,6993,8.970000,0.053220701,
1,Balanced,GA_Energy_Dominance_PC60,209,0.426162,0.220031,0.264623,0.009336,72,0,7067,11.296000,0.051615280,
1,Balanced,GA_Energy_Dominance_PC60,MEAN,0.416702,0.219600,0.275274,0.007310,,0,6966,7.532000,0.051615280,10
1,Balanced,SA_WaitingTime_Dominance_PC60,200,0.111797,0.053166,0.544196,0.003093,17,0,4633,3.246000,0.063457211,
1,Balanced,SA_WaitingTime_Dominance_PC60,201,0.133395,0.065340,0.522019,0.002550,18,0,4650,3.574000,0.062994744,
1,Balanced,SA_WaitingTime_Dominance_PC60,202,0.090799,0.061436,0.560105,0.011815,15,0,4601,3.518000,0.063854736,
1,Balanced,SA_WaitingTime_Dominance_PC60,203,0.154799,0.049959,0.510042,0.002883,21,0,4709,3.312000,0.062603650,
1,Balanced,SA_WaitingTime_Dominance_PC60,204,0.115213,0.058544,0.538739,0.001692,26,0,4643,3.454000,0.063367553,
1,Balanced,SA_WaitingTime_Dominance_PC60,205,0.132972,0.045179,0.529586,0.002265,6,0,4584,3.266000,0.063042505,
1,Balanced,SA_WaitingTime_Dominance_PC60,206,0.094862,0.054478,0.559049,0.011483,8,0,4732,3.480000,0.063778354,
1,Balanced,SA_WaitingTime_Dominance_PC60,207,0.134450,0.043650,0.533230,0.000867,6,0,4628,3.274000,0.063016949,
1,Balanced,SA_WaitingTime_Dominance_PC60,208,0.131167,0.045390,0.533201,0.002556,11,0,4688,3.262000,0.063080674,
1,Balanced,SA_WaitingTime_Dominance_PC60,209,0.112243,0.056396,0.544128,0.003112,17,0,4659,3.452000,0.063430313,
1,Balanced,SA_WaitingTime_Dominance_PC60,MEAN,0.121170,0.053354,0.537429,0.004232,,0,4652,3.246000,0.062603650,10
1,Balanced,SA_Energy_Dominance_PC60,200,0.409810,0.261753,0.269978,0.005706,104,0,4982,8.952000,0.050997601,
1,Balanced,SA_Energy_Dominance_PC60,201,0.374007,0.293207,0.287106,0.006791,94,0,4756,8.952000,0.049728327,
1,Balanced,SA_Energy_Dominance_PC60,202,0.419219,0.256327,0.259793,0.004131,113,0,4882,8.132000,0.050992678,
1,Balanced,SA_Energy_Dominance_PC60,203,0.424723,0.249883,0.252066,0.005231,104,0,4736,8.198000,0.051557063,
1,Balanced,SA_Energy_Dominance_PC60,204,0.462582,0.216511,0.225639,0.005478,101,0,4775,8.146000,0.051278656,
1,Balanced,SA_Energy_Dominance_PC60,205,0.447800,0.239652,0.238962,0.003458,100,0,4789,8.102000,0.051234468,
1,Balanced,SA_Energy_Dominance_PC60,206,0.453530,0.229120,0.238485,0.005114,94,0,4721,9.166000,0.050423484,
1,Balanced,SA_Energy_Dominance_PC60,207,0.483780,0.210985,0.232172,0.005858,89,0,4739,7.916000,0.050645308,
1,Balanced,SA_Energy_Dominance_PC60,208,0.430327,0.246743,0.258549,0.005715,92,0,4715,9.460000,0.051712021,
1,Balanced,SA_Energy_Dominance_PC60,209,0.440456,0.245232,0.248197,0.003655,95,0,4707,8.126000,0.051376111,
1,Balanced,SA_Energy_Dominance_PC60,MEAN,0.434623,0.244941,0.251095,0.005114,,0,4780,7.916000,0.049728327,10
1,Balanced,NSGA-II_PC60,200,0.210244,0.166200,0.434836,0.006024,31,0,8123,5.848000,0.060973147,
1,Balanced,NSGA-II_PC60,201,0.255721,0.110562,0.418283,0.004566,32,0,8203,5.196000,0.060210127,
1,Balanced,NSGA-II_PC60,202,0.216682,0.160878,0.437141,0.010683,26,0,7993,6.088000,0.060781142,
1,Balanced,NSGA-II_PC60,203,0.197521,0.146242,0.454328,0.005546,26,0,8182,5.578000,0.061316164,
1,Balanced,NSGA-II_PC60,204,0.224064,0.138236,0.432590,0.006732,16,0,8266,5.680000,0.060777371,
1,Balanced,NSGA-II_PC60,205,0.267618,0.112223,0.403253,0.004436,33,0,8422,4.990000,0.059985347,
1,Balanced,NSGA-II_PC60,206,0.249457,0.120163,0.423612,0.007392,15,0,8113,5.608000,0.060266552,
1,Balanced,NSGA-II_PC60,207,0.244842,0.141075,0.418065,0.006168,19,0,8288,5.752000,0.060264802,
1,Balanced,NSGA-II_PC60,208,0.284391,0.134034,0.381082,0.005623,24,0,8187,5.596000,0.059452506,
1,Balanced,NSGA-II_PC60,209,0.206287,0.123033,0.449478,0.005966,24,0,8112,5.310000,0.061214745,
1,Balanced,NSGA-II_PC60,MEAN,0.235683,0.135265,0.425267,0.006314,,0,8188,4.990000,0.059452506,10
1,Balanced,SPEA-II_PC60,200,0.207090,0.140262,0.446426,0.010368,15,0,8407,5.884000,0.061113720,
1,Balanced,SPEA-II_PC60,201,0.181176,0.121353,0.475180,0.003846,20,0,8496,5.592000,0.061750424,
1,Balanced,SPEA-II_PC60,202,0.292169,0.129324,0.390446,0.002441,32,0,8668,5.232000,0.059399001,
1,Balanced,SPEA-II_PC60,203,0.291497,0.122594,0.386147,0.004570,25,0,8565,5.474000,0.059380081,
1,Balanced,SPEA-II_PC60,204,0.277120,0.117048,0.403062,0.012230,15,0,8640,5.348000,0.059719443,
1,Balanced,SPEA-II_PC60,205,0.241033,0.114147,0.425960,0.003187,30,0,8688,4.992000,0.060539021,
1,Balanced,SPEA-II_PC60,206,0.273876,0.121486,0.400442,0.008709,13,0,8588,5.548000,0.059766009,
1,Balanced,SPEA-II_PC60,207,0.322622,0.114146,0.364753,0.004209,26,0,8708,5.180000,0.058764101,
1,Balanced,SPEA-II_PC60,208,0.199287,0.130443,0.459432,0.005086,18,0,8505,5.784000,0.061314693,
1,Balanced,SPEA-II_PC60,209,0.237289,0.143246,0.428824,0.006513,18,0,8466,6.198000,0.060415290,
1,Balanced,SPEA-II_PC60,MEAN,0.252316,0.125405,0.418067,0.006116,,0,8573,4.992000,0.058764101,10
1,Balanced,AMOSA_PC60,200,0.106736,0.163999,0.540206,0.018318,7,0,9591,6.456000,0.063509740,
1,Balanced,AMOSA_PC60,201,0.133842,0.225068,0.508030,0.013123,9,0,9601,7.648000,0.062450029,
1,Balanced,AMOSA_PC60,202,0.160614,0.174775,0.487878,0.026535,5,0,9662,6.940000,0.061981508,
1,Balanced,AMOSA_PC60,203,0.081388,0.193612,0.559444,0.011210,7,0,9561,7.260000,0.063788135,
1,Balanced,AMOSA_PC60,204,0.128699,0.211461,0.514154,0.008232,11,0,9562,7.560000,0.062591635,
1,Balanced,AMOSA_PC60,205,0.141016,0.214570,0.520161,0.018328,10,0,9636,7.840000,0.063332709,
1,Balanced,AMOSA_PC60,206,0.167185,0.174709,0.483323,0.010171,7,0,9756,6.868000,0.061841567,
1,Balanced,AMOSA_PC60,207,0.069963,0.193010,0.569917,0.010732,8,0,9675,6.936000,0.064023078,
1,Balanced,AMOSA_PC60,208,0.089941,0.196297,0.549187,0.008939,8,0,9598,7.188000,0.063566489,
1,Balanced,AMOSA_PC60,209,0.138974,0.194788,0.508872,0.006102,7,0,9530,7.732000,0.062389021,
1,Balanced,AMOSA_PC60,MEAN,0.121836,0.194229,0.524117,0.013169,,0,9617,6.456000,0.061841567,10
1,Balanced,GA_WaitingTime_Dominance_PC50,200,0.053414,0.246379,0.586759,0.010008,19,0,6580,7.766000,0.064637711,
1,Balanced,GA_WaitingTime_Dominance_PC50,201,0.057721,0.167672,0.586559,0.003694,16,0,6767,5.704000,0.064782547,
1,Balanced,GA_WaitingTime_Dominance_PC50,202,0.073727,0.192838,0.572027,0.005116,21,0,6562,5.972000,0.064648720,
1,Balanced,GA_WaitingTime_Dominance_PC50,203,0.017119,0.130550,0.622765,0.005348,6,0,6614,5.582000,0.065331188,
1,Balanced,GA_WaitingTime_Dominance_PC50,204,0.072293,0.137972,0.560007,0.005315,9,0,6710,5.528000,0.064107114,
1,Balanced,GA_WaitingTime_Dominance_PC50,205,0.033015,0.332287,0.654069,0.012215,6,0,6501,10.314000,0.067302596,
1,Balanced,GA_WaitingTime_Dominance_PC50,206,0.007657,0.159201,0.630858,0.000000,2,0,6476,6.302000,0.065489071,
1,Balanced,GA_WaitingTime_Dominance_PC50,207,0.127009,0.183839,0.524623,0.008051,21,0,6671,6.018000,0.063456313,
1,Balanced,GA_WaitingTime_Dominance_PC50,208,0.038111,0.183398,0.617460,0.004546,3,0,6604,7.030000,0.065701149,
1,Balanced,GA_WaitingTime_Dominance_PC50,209,0.104297,0.131288,0.539442,0.001665,12,0,6862,5.380000,0.063430944,
1,Balanced,GA_WaitingTime_Dominance_PC50,MEAN,0.058436,0.186542,0.589457,0.005596,,0,6634,5.380000,0.063430944,10
1,Balanced,GA_Energy_Dominance_PC50,200,0.169745,0.327232,0.482885,0.005408,20,0,6597,10.584000,0.060943395,
1,Balanced,GA_Energy_Dominance_PC50,201,0.259544,0.304910,0.397107,0.006733,51,0,6810,9.856000,0.058284935,
1,Balanced,GA_Energy_Dominance_PC50,202,0.336579,0.280837,0.339478,0.007213,51,0,6859,9.892000,0.055838801,
1,Balanced,GA_Energy_Dominance_PC50,203,0.299094,0.276498,0.372983,0.010577,42,0,6844,9.504000,0.057926744,
1,Balanced,GA_Energy_Dominance_PC50,204,0.268589,0.318594,0.396403,0.004948,42,0,6731,11.912000,0.057509689,
1,Balanced,GA_Energy_Dominance_PC50,205,0.026299,0.333468,0.653851,0.021798,3,0,6512,11.304000,0.066430124,
1,Balanced,GA_Energy_Dominance_PC50,206,0.275148,0.306251,0.389243,0.006267,39,0,6761,10.568000,0.057585895,
1,Balanced,GA_Energy_Dominance_PC50,207,0.171703,0.321399,0.482564,0.005954,18,0,6627,10.784000,0.060896542,
1,Balanced,GA_Energy_Dominance_PC50,208,0.181768,0.286215,0.485737,0.009640,26,0,6698,9.178000,0.062262130,
1,Balanced,GA_Energy_Dominance_PC50,209,0.254705,0.382844,0.424638,0.005184,51,0,6814,12.856000,0.057179608,
1,Balanced,GA_Energy_Dominance_PC50,MEAN,0.224317,0.313825,0.442489,0.008372,,0,6725,9.178000,0.055838801,10
1,Balanced,SA_WaitingTime_Dominance_PC50,200,0.127256,0.081310,0.527131,0.001485,7,0,4694,4.240000,0.063060886,
1,Balanced,SA_WaitingTime_Dominance_PC50,201,0.154923,0.087969,0.492419,0.022829,9,0,4733,4.374000,0.062474054,
1,Balanced,SA_WaitingTime_Dominance_PC50,202,0.117591,0.079538,0.536983,0.001257,8,0,4720,4.158000,0.063270211,
1,Balanced,SA_WaitingTime_Dominance_PC50,203,0.100047,0.088848,0.551250,0.003138,3,0,4657,4.564000,0.063596812,
1,Balanced,SA_WaitingTime_Dominance_PC50,204,0.090062,0.085757,0.558699,0.002738,11,0,4632,4.370000,0.063813130,
1,Balanced,SA_WaitingTime_Dominance_PC50,205,0.158260,0.074473,0.507838,0.003022,6,0,4608,4.426000,0.062413729,
1,Balanced,SA_WaitingTime_Dominance_PC50,206,0.140193,0.098534,0.511521,0.008164,13,0,4682,4.316000,0.062774313,
1,Balanced,SA_WaitingTime_Dominance_PC50,207,0.096380,0.101025,0.548568,0.004300,13,0,4661,4.312000,0.063667656,
1,Balanced,SA_WaitingTime_Dominance_PC50,208,0.175973,0.079644,0.488506,0.004282,18,0,4741,4.312000,0.062051517,
1,Balanced,SA_WaitingTime_Dominance_PC50,209,0.080332,0.092611,0.565172,0.005810,10,0,4633,4.378000,0.064005971,
1,Balanced,SA_WaitingTime_Dominance_PC50,MEAN,0.124101,0.086971,0.528809,0.005703,,0,4676,4.158000,0.062051517,10
1,Balanced,SA_Energy_Dominance_PC50,200,0.415503,0.248162,0.262524,0.008130,111,0,4931,8.844000,0.051071349,
1,Balanced,SA_Energy_Dominance_PC50,201,0.388041,0.275445,0.284371,0.004542,86,0,4866,9.694000,0.051259049,
1,Balanced,SA_Energy_Dominance_PC50,202,0.420168,0.231520,0.251491,0.005114,87,0,4997,9.316000,0.050625376,
1,Balanced,SA_Energy_Dominance_PC50,203,0.445322,0.222016,0.230038,0.004199,110,0,4962,9.284000,0.049194895,
1,Balanced,SA_Energy_Dominance_PC50,204,0.412288,0.260378,0.271173,0.004582,108,0,4952,10.284000,0.049084704,
1,Balanced,SA_Energy_Dominance_PC50,205,0.431231,0.258332,0.265819,0.005019,111,0,4980,9.678000,0.048848964,
1,Balanced,SA_Energy_Dominance_PC50,206,0.382053,0.282996,0.295207,0.005493,118,0,4892,9.858000,0.049594439,
1,Balanced,SA_Energy_Dominance_PC50,207,0.366653,0.307568,0.301447,0.004899,84,0,4867,9.068000,0.051963236,
1,Balanced,SA_Energy_Dominance_PC50,208,0.402380,0.272058,0.279749,0.006090,108,0,4957,9.366000,0.049127859,
1,Balanced,SA_Energy_Dominance_PC50,209,0.414302,0.270646,0.283248,0.006125,117,0,5059,9.298000,0.049543933,
1,Balanced,SA_Energy_Dominance_PC50,MEAN,0.407794,0.262912,0.272507,0.005419,,0,4946,8.844000,0.048848964,10
1,Balanced,NSGA-II_PC50,200,0.020379,0.345887,0.660550,0.017424,4,0,8128,11.450000,0.066527794,
1,Balanced,NSGA-II_PC50,201,0.036509,0.333301,0.629800,0.014639,6,0,8094,11.072000,0.065391319,
1,Balanced,NSGA-II_PC50,202,NaN,NaN,NaN,NaN,0,0,8041,NaN,NaN,
1,Balanced,NSGA-II_PC50,203,0.056820,0.317394,0.632589,0.005505,8,0,8104,10.232000,0.066771216,
1,Balanced,NSGA-II_PC50,204,0.093040,0.231551,0.548136,0.010644,5,0,8155,8.464000,0.063399388,
1,Balanced,NSGA-II_PC50,205,0.156787,0.223948,0.483584,0.015587,17,0,8409,7.740000,0.062039942,
1,Balanced,NSGA-II_PC50,206,0.051570,0.292008,0.598253,0.000000,2,0,8019,10.042000,0.064291919,
1,Balanced,NSGA-II_PC50,207,0.083519,0.244211,0.555412,0.006461,13,0,8060,8.194000,0.063620707,
1,Balanced,NSGA-II_PC50,208,0.123484,0.238959,0.520856,0.008530,10,0,8064,8.344000,0.062634375,
1,Balanced,NSGA-II_PC50,209,0.039719,0.245544,0.606021,0.004640,5,0,8057,8.796000,0.064830521,
1,Balanced,NSGA-II_PC50,MEAN,0.073536,0.274756,0.581689,0.009270,,0,8113,7.740000,0.062039942,9
1,Balanced,SPEA-II_PC50,200,NaN,NaN,NaN,NaN,0,0,8345,NaN,NaN,
1,Balanced,SPEA-II_PC50,201,0.009374,0.343573,0.676468,0.000000,2,0,8302,11.528000,0.066938514,
