Scenario,Algorithm,Seed,HV_fixed,EpsPlus,ParetoContribution_pct,nSolutions,ref_x_raw,ref_y_raw
1,AMOSA,200,0.2592709802286071,0.811122382063322,0.0,4,214.2912857,0.0660104068
1,AMOSA,201,0.2568233463798034,0.8138995759391608,0.0,4,214.2912857,0.0660104068
1,AMOSA,202,0.2647163422622975,0.8049275731324841,0.0,7,214.2912857,0.0660104068
1,AMOSA,203,0.26321558444409554,0.8064281805549796,0.0,6,214.2912857,0.0660104068
1,AMOSA,204,0.2545924477026225,0.816385209484278,0.0,3,214.2912857,0.0660104068
1,AMOSA,205,0.2647416079266901,0.8046655574174626,0.0,5,214.2912857,0.0660104068
1,AMOSA,206,0.2642094426840197,0.8054501242477534,0.0,10,214.2912857,0.0660104068
1,AMOSA,207,0.2568662896042486,0.8137294014199179,0.0,7,214.2912857,0.0660104068
1,AMOSA,208,0.2785855598864698,0.7888070686017338,0.0,9,214.2912857,0.0660104068
1,AMOSA,209,0.27247473750949797,0.7948267686307483,0.0,5,214.2912857,0.0660104068
1,GA_Energy_Dominance,200,0.6064036254472731,0.260966490059974,8.450704225352112,44,214.2912857,0.0660104068
1,GA_Energy_Dominance,201,0.587465598782576,0.21948361933014793,0.0,41,214.2912857,0.0660104068
1,GA_Energy_Dominance,202,0.5350682139468179,0.26749855422590396,4.225352112676056,57,214.2912857,0.0660104068
1,GA_Energy_Dominance,203,0.47579127203179183,0.3010300479063313,2.816901408450704,43,214.2912857,0.0660104068
1,GA_Energy_Dominance,204,0.5683890663956607,0.24857113514618384,1.408450704225352,51,214.2912857,0.0660104068
1,GA_Energy_Dominance,205,0.5710542697212818,0.3549512951767396,0.0,33,214.2912857,0.0660104068
1,GA_Energy_Dominance,206,0.6085608333881164,0.20396999201888555,0.0,47,214.2912857,0.0660104068
1,GA_Energy_Dominance,207,0.5943866988318854,0.23152752213972255,15.492957746478874,52,214.2912857,0.0660104068
1,GA_Energy_Dominance,208,0.567612166338497,0.24818871151428312,4.225352112676056,51,214.2912857,0.0660104068
1,GA_Energy_Dominance,209,0.4950310054357489,0.29814902674237986,2.816901408450704,45,214.2912857,0.0660104068
1,GA_Makespan_Dominance,200,0.2946372224077373,0.7758932959504509,1.408450704225352,2,214.2912857,0.0660104068
1,GA_Makespan_Dominance,201,0.2705239066472771,0.8023056272685821,0.0,5,214.2912857,0.0660104068
1,GA_Makespan_Dominance,202,0.3698305781346727,0.6894267530380992,0.0,3,214.2912857,0.0660104068
1,GA_Makespan_Dominance,203,0.2869490851338898,0.7841094130255856,0.0,2,214.2912857,0.0660104068
1,GA_Makespan_Dominance,204,0.29554159120423235,0.7746492764221384,0.0,4,214.2912857,0.0660104068
1,GA_Makespan_Dominance,205,0.35158425203214744,0.7113159825638654,0.0,1,214.2912857,0.0660104068
1,GA_Makespan_Dominance,206,0.30494194559705856,0.7644894443687839,1.408450704225352,2,214.2912857,0.0660104068
1,GA_Makespan_Dominance,207,0.3055201318959778,0.7638469260770278,2.816901408450704,2,214.2912857,0.0660104068
1,GA_Makespan_Dominance,208,0.3470436937125652,0.7163356682831704,0.0,1,214.2912857,0.0660104068
1,GA_Makespan_Dominance,209,0.30360369089086825,0.7651987618647227,0.0,3,214.2912857,0.0660104068
1,NSGA-II,200,0.5815030025678245,0.38794023327787086,0.0,48,214.2912857,0.0660104068
1,NSGA-II,201,0.5500284130539791,0.4466310749651139,0.0,37,214.2912857,0.0660104068
1,NSGA-II,202,0.5734504978635155,0.40776830952000287,0.0,44,214.2912857,0.0660104068
1,NSGA-II,203,0.5487781934263124,0.4236857025277855,0.0,40,214.2912857,0.0660104068
1,NSGA-II,204,0.541706003507889,0.45547780613402966,0.0,43,214.2912857,0.0660104068
1,NSGA-II,205,0.5849612963336505,0.37616630300267045,0.0,47,214.2912857,0.0660104068
1,NSGA-II,206,0.565651635358531,0.3439363346221938,0.0,39,214.2912857,0.0660104068
1,NSGA-II,207,0.5717290087245659,0.39154362783702296,0.0,42,214.2912857,0.0660104068
1,NSGA-II,208,0.5489592100815803,0.4327294389212254,0.0,40,214.2912857,0.0660104068
1,NSGA-II,209,0.5435610133959861,0.4218565885849965,0.0,39,214.2912857,0.0660104068
1,SA_Energy_Dominance,200,0.5985414695436324,0.31670218188528937,7.042253521126761,24,214.2912857,0.0660104068
1,SA_Energy_Dominance,201,0.5281262156784707,0.36286376268383036,0.0,15,214.2912857,0.0660104068
1,SA_Energy_Dominance,202,0.5694905897451205,0.35578002473112535,2.816901408450704,13,214.2912857,0.0660104068
1,SA_Energy_Dominance,203,0.6005641342513346,0.2939083566729627,4.225352112676056,31,214.2912857,0.0660104068
1,SA_Energy_Dominance,204,0.5349612130537923,0.34009755044711626,0.0,15,214.2912857,0.0660104068
1,SA_Energy_Dominance,205,0.5866790076287532,0.31550337363737035,1.408450704225352,25,214.2912857,0.0660104068
1,SA_Energy_Dominance,206,0.5444682667330528,0.3197337530887468,2.816901408450704,21,214.2912857,0.0660104068
1,SA_Energy_Dominance,207,0.560077235419949,0.3905382473862575,14.084507042253522,36,214.2912857,0.0660104068
1,SA_Energy_Dominance,208,0.5637490153595194,0.3302022825466941,0.0,28,214.2912857,0.0660104068
1,SA_Energy_Dominance,209,0.5850492138630642,0.3252637674208375,1.408450704225352,9,214.2912857,0.0660104068
1,SA_Makespan_Dominance,200,0.5241673243711147,0.4842012172134949,0.0,3,214.2912857,0.0660104068
1,SA_Makespan_Dominance,201,0.383700572724472,0.6761763938150472,5.633802816901408,7,214.2912857,0.0660104068
1,SA_Makespan_Dominance,202,0.4954841263740101,0.5282070896222039,1.408450704225352,4,214.2912857,0.0660104068
1,SA_Makespan_Dominance,203,0.41326439479328403,0.641061353619567,1.408450704225352,4,214.2912857,0.0660104068
1,SA_Makespan_Dominance,204,0.4772512326374102,0.5569990886195372,1.408450704225352,3,214.2912857,0.0660104068
1,SA_Makespan_Dominance,205,0.5281790220897405,0.48026573870667855,1.408450704225352,3,214.2912857,0.0660104068
1,SA_Makespan_Dominance,206,0.4941989254390126,0.5202320171361238,0.0,4,214.2912857,0.0660104068
1,SA_Makespan_Dominance,207,0.5108843945934026,0.48622906341471117,0.0,3,214.2912857,0.0660104068
1,SA_Makespan_Dominance,208,0.5314758840240922,0.4607739406374036,1.408450704225352,2,214.2912857,0.0660104068
1,SA_Makespan_Dominance,209,0.42356237585013967,0.6288843459673263,1.408450704225352,1,214.2912857,0.0660104068
1,SPEA-II,200,0.5068444371941959,0.5100383228823109,0.0,27,214.2912857,0.0660104068
1,SPEA-II,201,0.42960019468488897,0.621300446660311,0.0,9,214.2912857,0.0660104068
1,SPEA-II,202,0.49038072501236313,0.5370017013751137,0.0,28,214.2912857,0.0660104068
1,SPEA-II,203,0.476384354991114,0.5502285606011263,0.0,16,214.2912857,0.0660104068
1,SPEA-II,204,0.5255651357268415,0.4643231803477356,0.0,34,214.2912857,0.0660104068
1,SPEA-II,205,0.46977037574983743,0.5584720018198004,0.0,20,214.2912857,0.0660104068
1,SPEA-II,206,0.5432921533434697,0.4436505845269602,0.0,34,214.2912857,0.0660104068
1,SPEA-II,207,0.43965066597844465,0.6102605674737343,7.042253521126761,5,214.2912857,0.0660104068
1,SPEA-II,208,0.5209632190978224,0.4744081948252142,0.0,29,214.2912857,0.0660104068
1,SPEA-II,209,0.5226578725425356,0.4796042230419874,0.0,21,214.2912857,0.0660104068
